matrix_id,nrows,ncols,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa
adder_dcop_15,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002812172168936,0.0140803773540506,0.5592939878654164,2.1784493723942218,2.178522520090628,0.7045171616574782,0.0129281159514596,0.0998801054791642,2e-12,1.1620396954621932,0.0129248031340513,0.0998805342222866,2e-12,1.1620287544342462,0.0,0.58737546573399,0.0066188637617209,0.004013418774411,1.3381304311635291,1.338517514798376,581019847731.0966,777705242633.5581
adder_dcop_16,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0027072810920621,0.0119901726657016,0.5631549917264203,2.005446335498129,2.0045320582834045,0.7045171616574782,0.012826568984847,0.0996025486642353,2e-12,1.1198331611262164,0.012824782205841,0.0996027787449082,2e-12,1.1198315771572995,0.0,0.50138939977561,0.0066188637617209,0.0037414190891943,1.281667525786012,1.2829259704692786,559916580563.1083,718331522500.7657
adder_dcop_17,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026707494190663,0.0112287676939879,0.5940430226144512,1.9392586161836076,1.9438932270366365,0.7045171616574782,0.0127929315614942,0.0995146870778715,2e-12,1.1053198746125852,0.0127895722747526,0.0995151188672989,2e-12,1.1053188295635803,0.0,0.46863620085337,0.0066188637617209,0.0035044897379975,1.260488454976495,1.2624367614437932,552659937306.2926,697698221432.6858
adder_dcop_18,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026710912190847,0.0109866708418342,0.5824600110314396,1.9165587222206837,1.9178313015457893,0.7045171616574782,0.0127965182922222,0.0994867484701851,2e-12,1.1008519427610166,0.0127935578752777,0.0994871292100892,2e-12,1.100849137442328,0.0,0.45805322518917,0.0066188637617209,0.0035853505569053,1.2536230151091856,1.2559262206488095,550425971380.5083,691294409982.8716
adder_dcop_19,1813,1813,11245,0.0034210848961459,6.202426916712631,30.777197930893937,1.0,1310.0,0.0066188637617209,0.0026268668704379,0.0108417376076844,0.5956977385548814,1.9045752483915277,1.9118726778078083,0.7045798132503335,0.0127442053022527,0.0994760419231616,2.2210369409718917e-12,1.09837327076456,0.0127418047659912,0.0994763494343753,2.2238476483884748e-12,1.0983725588864923,0.0,0.45207075023028,0.0066188637617209,0.0017353285309523,1.2497893639966524,1.2522695877065462,494531743485.51294,619287062522.4027
adder_dcop_20,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025939858503261,0.0100636481044902,0.5686707115278544,1.8370462535841583,1.8371666669164195,0.7045171616574782,0.0127138652378862,0.0993934698603375,2.2210367449666303e-12,1.0846475391047563,0.0127213544613579,0.0993925115933461,2.223847448475706e-12,1.0846482629549246,0.0,0.41851386114374,0.0066188637617209,0.0036029680205486,1.2277306709158955,1.231552342144126,488351911134.6592,601430939948.4497
adder_dcop_21,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025453818172358,0.0080783249669199,0.5780474351902923,1.664052078975902,1.6649443571822884,0.7045171616574782,0.0126838974687846,0.0992113236098282,2.221036613740257e-12,1.0536860848638518,0.0126838059553366,0.0992113353095304,2.2238473146332363e-12,1.0536860911723758,0.0,0.3310884379179,0.0066188637617209,0.0034823494354555,1.1683916922271431,1.1793856351668646,474411848208.7649,559514518930.3804
adder_dcop_22,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025671633121274,0.0081001802080061,0.5774958632101489,1.6649043967600554,1.6631671757240047,0.7045171616574782,0.0127001830770098,0.099211338269709,2.0000000305105714e-12,1.053811601855999,0.0126980268197664,0.0992116142714183,2.0000000305098004e-12,1.0538130426033825,0.0,0.33148932316154,0.0066188637617209,0.0020484925419369,1.1686899504286834,1.1796200048385166,526905792889.9011,621548613958.2275
adder_dcop_23,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025658458231196,0.0081109829084322,0.5785990071704358,1.664517657684761,1.663936730698138,0.7045171616574782,0.0126920878047453,0.0992127499381341,2.221037161459594e-12,1.053942401188928,0.0126913455808569,0.0992128448865234,2.2238478732717576e-12,1.0539427830578625,0.0,0.33190447989276,0.0066188637617209,0.0011315690811496,1.168961358273901,1.1798619424690602,474527135104.8944,559876507379.1389
adder_dcop_24,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002588496307901,0.008101813397372,0.5648097076668506,1.663574224222289,1.663550880912403,0.7045171616574782,0.0127504792100784,0.0992053224973389,2.221037282165453e-12,1.053899382508333,0.0127188774833904,0.0992093790296571,2.2238479963839865e-12,1.0538993354531316,0.0,0.3317680706615,0.0066188637617209,0.0040124115266963,1.1688754023042869,1.179782019126255,474507740581.82794,559815700274.666
adder_dcop_25,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026222164129164,0.0081009202088031,0.5455046883618312,1.663879550816178,1.6639217211853952,0.7045171616574782,0.0127672082980123,0.0992041786660898,2.2210372635136525e-12,1.053953417556323,0.0127745536453802,0.0992032330708007,2.22384797736035e-12,1.0539532984025914,0.0,0.3319393780971,0.0066188637617209,0.0033366238340635,1.169040770719554,1.1798828131831618,474532073311.08984,559892237603.927
adder_dcop_26,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025850766354963,0.0081034086316755,0.5405405405405406,1.6637216917871864,1.6640253179602376,0.7045171616574782,0.0127197118274621,0.0992090575671309,2.221037201055359e-12,1.053927853963392,0.0127222443316908,0.0992087328388824,2.2238479136568994e-12,1.0539278052773866,0.0,0.33185826173518,0.0066188637617209,0.0021952482814202,1.168964328911365,1.1798351305258274,474520576901.0094,559856046785.1934
adder_dcop_27,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025659478943445,0.0081042124393313,0.5664644236072808,1.6636029065953828,1.6636055848590126,0.7045171616574782,0.0126946021296328,0.0992116414646726,2.2210371213969676e-12,1.0539050396310223,0.0126937597866088,0.0992117492428407,2.223847832410456e-12,1.053905078691047,0.0,0.3317859435418,0.0066188637617209,0.001270258976435,1.1689042866651913,1.1797927412643767,474510321992.34326,559823833541.5887
adder_dcop_28,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025590280700222,0.0081088279032593,0.5637065637065637,1.6638045149611411,1.663820556477146,0.7045171616574782,0.0126838360322307,0.0992131890219832,2.2210371116234353e-12,1.0539417343038302,0.012682474500699,0.0992133630764697,2.2238478224420874e-12,1.0539417881676405,0.0,0.33190242537894,0.0066188637617209,0.000689674086426,1.1689730854417522,1.1798606479022895,474526845494.0253,559875551371.6104
adder_dcop_29,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025542933574724,0.0081045706950008,0.573634859349145,1.663495682632535,1.663452153343114,0.7045171616574782,0.012678462023204,0.0992133270319352,2.221037110033324e-12,1.053886080929236,0.0126769018144036,0.0992135263984076,2.2238478208202778e-12,1.0538861807551934,0.0,0.33172582425421,0.0066188637617209,0.0008171994791364,1.1688505337050594,1.1797574762025576,474501788452.073,559797032397.8175
adder_dcop_30,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025539112212147,0.0081093419053291,0.5664644236072808,1.663809258113061,1.6638369656207754,0.7045171616574782,0.0126765113410006,0.0992139894315386,2.2210371120355324e-12,1.05394259904815,0.0126756554613449,0.099214098783012,2.2238478228623868e-12,1.0539426468227198,0.0,0.33190511287951,0.0066188637617209,0.0005206049191208,1.1689688078698588,1.1798621558359097,474527234748.5606,559876726193.2896
adder_dcop_31,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025511421870366,0.0081060719797445,0.5653612796469939,1.663608230227508,1.6635820379814994,0.7045171616574782,0.0126727322199781,0.0992140582990624,2.2210371128347864e-12,1.053906386887188,0.0126721813726805,0.0992141286579029,2.2238478236775866e-12,1.0539064855725402,0.0,0.33179030943545,0.0066188637617209,0.0005256956070487,1.1688925835188395,1.1797951021774031,474510930410.3663,559825671627.7927
adder_dcop_32,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025648015079781,0.008119041583882,0.5664644236072808,1.664155517177559,1.6641979783276588,0.7045171616574782,0.0126893704885081,0.0992135416971325,2.205816329238369e-12,1.0539972364246204,0.0126866111005645,0.099213894582696,2.2057806427051215e-12,1.053997251935703,0.0,0.3320782572729,0.0066188637617209,0.0013149454824549,1.1690884445343996,1.1799633406526573,477826382212.2251,563817614207.1107
adder_dcop_33,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025601889455023,0.0081146574733711,0.5686707115278544,1.6642077940924682,1.664233253936497,0.7045171616574782,0.012683013503754,0.0992138041344786,2e-12,1.0540054661608107,0.0126818174628417,0.0992139570232447,2e-12,1.054005496529447,0.0,0.33210439639484,0.0066188637617209,0.0007955438272437,1.1691066196765272,1.1799786145899354,527002733080.40533,621851954865.3262
adder_dcop_34,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025699043096283,0.0081148585758187,0.5697738554881412,1.6637099879363737,1.6637050788036705,0.7045171616574782,0.012702798359038,0.0992120252693436,2.2087319137333597e-12,1.0539260850382135,0.0126988859349203,0.0992125261255207,2.208732351212978e-12,1.0539261750661055,0.0,0.33185288004613,0.0066188637617209,0.0038485687816669,1.168935947316949,1.1798316138058211,477163425078.9589,562972493860.0211
adder_dcop_35,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025758141535735,0.0081018941390584,0.5648097076668506,1.6648099754635086,1.6626808014694172,0.7045171616574782,0.012707695670524,0.0992105978036605,2.2150124139617752e-12,1.0537637365170207,0.0127050247441917,0.0992109398809618,2.215052181460505e-12,1.0537649422804622,0.0,0.33133775328423,0.0066188637617209,0.0020225081780134,1.1686312152277785,1.1795313331515935,475737169631.59454,561146897925.3206
adder_dcop_36,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025877962009618,0.0086832655631368,0.5686707115278544,1.713716390479297,1.7137180669079568,0.7045171616574782,0.0127089154555917,0.0992628026255316,2.0000399167602233e-12,1.0623433502359594,0.0127088657472741,0.0992628089898245,2.000037514757625e-12,1.0623063218177369,0.0,0.35676425431501,0.0066188637617209,0.0014921774778064,1.186742571373414,1.1947525837195994,531161074003.3642,634606065536.7968
adder_dcop_37,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002562663338946,0.008200029375683,0.5741864313292885,1.6722431543584546,1.6726585379668668,0.7045171616574782,0.0126855785509178,0.0992206038795096,2.000000000016e-12,1.055260372741565,0.0126857028175806,0.0992205879916567,2.000000000016e-12,1.0552563377871524,0.0,0.33603052274754,0.0066188637617209,0.0015229053901246,1.171883406781607,1.1822830544876526,527630186366.5615,623808228377.3478
adder_dcop_38,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025542269830825,0.0081104314670362,0.5686707115278544,1.6641049379554669,1.6643690204895814,0.7045171616574782,0.0126764440802411,0.099214029955435,2.2089432651761384e-12,1.0539823330976723,0.0126759245837063,0.0992140963294311,2.208945020815089e-12,1.053982261258482,0.0,0.33203104887613,0.0066188637617209,0.000923456410134,1.1690396380496877,1.179935681650246,477143233922.592,562998326963.2563
adder_dcop_39,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025505653227666,0.008104921353515,0.5703254274682846,1.6636674769244886,1.663698112543071,0.7045171616574782,0.0126717435703743,0.0992140133456501,2.2087519908045936e-12,1.053911499956597,0.0126714337273492,0.0992140529187149,2.2087525534840138e-12,1.0539114126039792,0.0,0.33180653847706,0.0066188637617209,0.0006600215057387,1.1688978984756992,1.179804471433462,477152484454.664,562946634715.1981
adder_dcop_40,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025529327845037,0.0081366319315795,0.5752895752895753,1.6663587438262597,1.6664332086504678,0.7045171616574782,0.0126742037229854,0.0992164617029327,2.208652659368994e-12,1.0543441517237342,0.0126740004602095,0.0992164876681082,2.208652547098278e-12,1.0543440489008986,0.0,0.33317487172767,0.0066188637617209,0.0004720545694461,1.1698463318330394,1.1806047002164013,477369833256.1524,563585068883.7333
adder_dcop_41,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025507983735093,0.0081074494731644,0.583011583011583,1.6637708582201514,1.663825889456295,0.7045171616574782,0.0126725802579195,0.0992141677549702,2.2085994196532545e-12,1.0539342188627725,0.0126716148654738,0.0992142910593322,2.208598651135627e-12,1.053934255757894,0.0,0.33187860025163,0.0066188637617209,0.0010406523252374,1.1689492370595755,1.1798466250200663,477195732953.8002,563017774999.5181
adder_dcop_42,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025488696984332,0.0081028669032567,0.5819084390512962,1.6634665698526443,1.6634146118427555,0.7045171616574782,0.0126698695943808,0.099214025463707,2.2086217170456977e-12,1.0538796827829615,0.0126694984746348,0.0992140728558855,2.208621223425528e-12,1.0538797800519373,0.0,0.33170551209594,0.0066188637617209,0.0007572238901841,1.168834243697472,1.1797455792820997,477166223011.0889,562934742180.0686
adder_dcop_43,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025505451009055,0.0081078509257647,0.5808052950910094,1.6638170142481814,1.6638528016257252,0.7045171616574782,0.012671469825454,0.0992143238161781,2.208645754214734e-12,1.053943698587488,0.0126712070208148,0.0992143573807465,2.2086455568542348e-12,1.0539437517239374,0.0,0.33190863162109,0.0066188637617209,0.0005055714611612,1.1689708806265435,1.1798641962764904,477190014096.3118,563019412452.9121
adder_dcop_44,1813,1813,11245,0.0034210848961459,6.202426916712631,30.777180009439817,1.0,1310.0,0.0066188637617209,0.0025485625678016,0.0081039054578396,0.5874241588527302,1.66355173570062,1.6635181026248085,0.7045798132503335,0.0126691055026338,0.0992141973199025,2.208668231544624e-12,1.053896153518851,0.0126690289863144,0.0992142070905843,2.2086682719286383e-12,1.0538962534227725,0.0,0.33175781559602,0.0066188637617209,0.0005383482064768,1.1688699481167433,1.1797761222253764,477163631217.62866,562946258504.9135
adder_dcop_45,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025508465296957,0.008108512124277,0.592388306674021,1.6638455206057867,1.6638803165525535,0.7045171616574782,0.0126718752011874,0.0992143622461683,2.20867941212305e-12,1.053948315928415,0.0126718045537742,0.0992143712693847,2.2086795222218666e-12,1.0539483528118794,0.0,0.33192320844294,0.0066188637617209,0.0004387742967339,1.1689800428137085,1.1798727195786023,477184832775.40393,563017366388.3765
adder_dcop_46,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002549074555118,0.0081057722658266,0.5852178709321566,1.66367912562501,1.6636746775354747,0.7045171616574782,0.0126696441796144,0.0992143086023235,2.208689981069325e-12,1.0539207615106907,0.012669514947336,0.0992143251051699,2.20869015707025e-12,1.0539208467509107,0.0,0.33183592240632,0.0066188637617209,0.0004894756872328,1.1689231009794394,1.1798217327758462,477170073909.80286,562975623429.0422
adder_dcop_47,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025457602338458,0.0081029781819476,0.5824600110314396,1.6636236520843586,1.6635141183322646,0.7045171616574782,0.012665205094586,0.0992144593288655,2.2086724230883984e-12,1.0538961117740624,0.0126651778534842,0.09921446280632,2.2086724896080273e-12,1.0538962385163333,0.0,0.33175754249345,0.0066188637617209,0.0005316465233338,1.1688752990381446,1.179776065463708,477162706772.24005,562945140781.7664
adder_dcop_48,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025373955658895,0.0081022419723614,0.5852178709321566,1.6635433479995034,1.663825076393251,0.7045171616574782,0.0126546560065195,0.099215351695413,2.0004596537903584e-12,1.0538791208401246,0.0126535512823572,0.0992154925938111,2.000459665948128e-12,1.0538790867114298,0.0,0.33170246146134,0.0066188637617209,0.0009200399784782,1.168844563245607,1.1797442383796466,526818483363.7078,621511070420.238
adder_dcop_49,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025383608457184,0.0081047402315999,0.5835631549917264,1.6636244360521306,1.663624437766822,0.7045171616574782,0.0126561174222355,0.0992154221136506,2e-12,1.0539137293267329,0.0126552739451107,0.0992155297056337,2e-12,1.0539137501528166,0.0,0.33181271667922,0.0066188637617209,0.0013680521533675,1.1689169060033813,1.179808510275402,526956864663.36633,621708193477.8829
adder_dcop_50,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025348209364126,0.0081000054169912,0.5819084390512962,1.6632831586815089,1.663926200243326,0.7045171616574782,0.012652479637315,0.0992153851870268,2.2086613490988897e-12,1.0538601679790796,0.0126513943431844,0.0992155235835401,2.2086613438980485e-12,1.0538600948227188,0.0,0.33164207865309,0.0066188637617209,0.0010653928248197,1.168796516982572,1.179708964927304,477148825196.33136,562896746688.6432
adder_dcop_51,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025320821235029,0.0080521867529333,0.5885273028130171,1.6591147898443828,1.6591147895271172,0.7045171616574782,0.0126490343583137,0.0992115684716819,2.2086604591463746e-12,1.0531811356327587,0.0126487124283415,0.0992116095157929,2.208660442980608e-12,1.053181192286464,0.0,0.32955789448076,0.0066188637617209,0.0011294632005654,1.1672972593983977,1.17846594394499,476841576654.0244,561941558743.8022
adder_dcop_52,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025247709310464,0.0078869265161191,0.5918367346938775,1.644496627985961,1.6446527008819245,0.7045171616574782,0.0126419446934447,0.0991986426108099,2.208659786418067e-12,1.050877102562228,0.0126417630846208,0.099198665754997,2.2086597619636463e-12,1.050877049704956,0.0,0.32221483056324,0.0066188637617209,0.0008474413092235,1.162026658276199,1.174154116730844,475798540374.7973,558660814915.595
adder_dcop_53,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025270348975818,0.007889619485872,0.5879757308328737,1.6445593111252568,1.644560583169798,0.7045171616574782,0.0126433098350846,0.099198721497306,2.208659521830841e-12,1.0508965571700533,0.0126431591702212,0.0991987407000839,2.2086594941164377e-12,1.0508965586296597,0.0,0.32227838906734,0.0066188637617209,0.0001966943387036,1.1620736726118048,1.1741911373743237,475807405705.93945,558688838876.9832
adder_dcop_54,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025284933577684,0.007889987960835,0.5879757308328737,1.64456283573732,1.6445628746392855,0.7045171616574782,0.0126458378801174,0.099198472347916,2.208659771929169e-12,1.0508976418697982,0.0126449825024119,0.0991985813878614,2.208659747296258e-12,1.05089764184284,0.0,0.32228191756477,0.0066188637617209,0.0005325744843124,1.1620762902644144,1.174193195085335,475807842939.9222,558690331348.2885
adder_dcop_55,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025302373187811,0.0078900195073765,0.5808052950910094,1.6445628279512596,1.644562827354544,0.7045171616574782,0.0126495138225606,0.0991980822118548,2.2086601877290746e-12,1.0508976406618522,0.0126476625282237,0.0991983182671421,2.208660168219172e-12,1.0508976406603814,0.0,0.32228191367575,0.0066188637617209,0.0012032317802385,1.1620762874718076,1.1741931928235383,475807752817.95435,558690224451.5067
adder_dcop_56,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025286682433843,0.0078901345757948,0.580253723110866,1.6445628279426496,1.6445628273413209,0.7045171616574782,0.0126461819240304,0.0991984450972291,2.2086607910468116e-12,1.0508976406605284,0.0126450793201307,0.0991985856549944,2.2086607789703398e-12,1.0508976406590622,0.0,0.32228191367144,0.0066188637617209,0.0005588323782189,1.162076287468999,1.174193192816106,475807622845.7189,558690071835.4562
adder_dcop_57,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025280630292207,0.0078902544336159,0.5929398786541644,1.64456282794147,1.6445628273392063,0.7045171616574782,0.0126447054349699,0.0991986209222914,2.2086615535294154e-12,1.0508976406603503,0.0126441811739616,0.0991986877476797,2.2086615508473473e-12,1.0508976406588832,0.0,0.32228191367086,0.0066188637617209,0.0002423763270379,1.1620762874685766,1.174193192814707,475807458585.50775,558689878961.5687
adder_dcop_58,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025277900763482,0.0078903275480729,0.5907335907335908,1.6445628279412086,1.6445628273388682,0.7045171616574782,0.0126440374789813,0.0991987036628819,2.208662132465876e-12,1.0508976406603108,0.012643818968473,0.0991987315143628,2.208662134820502e-12,1.0508976406588415,0.0,0.32228191367073,0.0066188637617209,9.680356212692e-05,1.1620762874684707,1.1741931928144222,475807333866.4202,558689732517.1298
adder_dcop_59,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276796084105,0.0078903606149327,0.5758411472697187,1.644562827941095,1.644562827338755,0.7045171616574782,0.0126437670726875,0.0991987377407269,2.208661962243775e-12,1.050897640660292,0.0126436807549296,0.0991987487426597,2.208661963537004e-12,1.0508976406588213,0.0,0.32228191367067,0.0066188637617209,3.757709477351977e-05,1.1620762874684256,1.174193192814353,475807370536.9959,558689775575.4371
adder_dcop_60,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276366252151,0.0078903740336654,0.5868725868725869,1.6445628279410078,1.644562827338667,0.7045171616574782,0.012643661878124,0.0991987510900273,2.2086618094286685e-12,1.05089764066028,0.0126436282977812,0.0991987553701006,2.2086618097610873e-12,1.0508976406588073,0.0,0.32228191367063,0.0066188637617209,1.4532082793773338e-05,1.1620762874683983,1.1741931928143237,475807403457.62744,558689814230.6046
adder_dcop_61,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276199520114,0.0078903793221986,0.5697738554881412,1.6445628279409163,1.644562827338576,0.7045171616574782,0.0126436210762542,0.0991987562817471,2.2086618073944904e-12,1.0508976406602646,0.0126436081500132,0.099198757929292,2.2086618077091777e-12,1.0508976406587904,0.0,0.32228191367058,0.0066188637617209,5.590973439358527e-06,1.162076287468365,1.1741931928142928,475807403895.8392,558689814745.1353
adder_dcop_62,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002527613501188,0.0078903813808416,0.6028681742967458,1.644562827940847,1.644562827338507,0.7045171616574782,0.0126436052916727,0.0991987582923015,2.2086618108122893e-12,1.0508976406602553,0.0126436003865468,0.0991987589174954,2.208661811156748e-12,1.0508976406587796,0.0,0.32228191367055,0.0066188637617209,2.127542712717716e-06,1.1620762874683463,1.1741931928142744,475807403159.5457,558689813880.5757
adder_dcop_63,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276110315255,0.0078903821708352,0.5857694429123,1.644562827940771,1.6445628273384307,0.7045171616574782,0.0126435992509772,0.0991987590620417,2.208661811860742e-12,1.050897640660243,0.0126435974200315,0.0991987592954089,2.208661812214279e-12,1.0508976406587658,0.0,0.32228191367051,0.0066188637617209,8.003458851586211e-07,1.1620762874683197,1.1741931928142502,475807402933.67426,558689813615.3474
adder_dcop_64,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276100976008,0.0078903824698462,0.6028681742967458,1.6445628279407147,1.6445628273383743,0.7045171616574782,0.0126435969676483,0.0991987593530413,2.208661811638839e-12,1.0508976406602335,0.0126435962997603,0.0991987594381684,2.208661811990466e-12,1.0508976406587551,0.0,0.32228191367048,0.0066188637617209,2.981029882085638e-07,1.1620762874682995,1.1741931928142322,475807402981.4741,558689813671.4651
adder_dcop_65,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276097490201,0.0078903825814879,0.6028681742967458,1.6445628279407143,1.644562827338374,0.7045171616574782,0.0126435961139772,0.099198759461844,2.208661811552164e-12,1.0508976406602335,0.012643595882139,0.0991987594913935,2.20866181190303e-12,1.0508976406587538,0.0,0.32228191367048,0.0066188637617209,1.0975249764173897e-07,1.1620762874682986,1.1741931928142313,475807403000.1463,558689813693.3894
adder_dcop_66,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276096278794,0.0078903826202922,0.6028681742967458,1.6445628279408149,1.6445628273384745,0.7045171616574782,0.0126435957981873,0.0991987595020933,2.2086618115517645e-12,1.050897640660249,0.0126435957377909,0.0991987595097912,2.208661811902627e-12,1.050897640658768,0.0,0.32228191367053,0.0066188637617209,3.6820492159953536e-08,1.162076287468328,1.17419319281426,475807403000.2393,558689813693.5123
adder_dcop_67,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276095882129,0.0078903826329983,0.5863210148924435,1.6445628279407938,1.6445628273384534,0.7045171616574782,0.012643595696158,0.0991987595150976,2.2086618115518647e-12,1.050897640660246,0.0126435956914907,0.0991987595156924,2.2086618119027274e-12,1.0508976406587631,0.0,0.32228191367052,0.0066188637617209,1.1409083466549842e-08,1.1620762874683204,1.1741931928142533,475807403000.2164,558689813693.4823
adder_dcop_68,1813,1813,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276095684017,0.0078903826393438,0.5863210148924435,1.644562827940731,1.6445628273383903,0.7045171616574782,0.012643595663932,0.0991987595192049,2.2086618115561605e-12,1.0508976406602368,0.0126435956671795,0.099198759518791,2.2086618119070676e-12,1.0508976406587531,0.0,0.32228191367049,0.0066188637617209,6.048358176140962e-09,1.1620762874683015,1.174193192814235,475807402999.28674,558689813692.382
